ElectronicDevices,ElectronicDevices_Duration,Groceries,Groceries_Duration,SportsRelated,Sports_Equipments_Duration,Bounce_Rates,Special_Day,Month,Browser,Region,Type_of_visitor,Weekend,Purchase_made
3,960,0,0,10,1218,0,0,Mar,Chrome,1,New_Visitor,false,false
2,18,0,0,15,756.3333333,0.0125,0,Mar,Mozilla0,3,Old_Visitor,false,true
0,0,0,0,5,210,0.12,0,Mar,Mozilla0,1,Old_Visitor,false,false
2,52,0,0,24,427.0833333,0.026388889,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,31,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,4,388,0.05,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,4,151.5,0,0,Mar,Edge,1,Old_Visitor,false,false
2,18.33333333,0,0,36,1387.606061,0.005263158,0,Mar,Edge,8,Old_Visitor,true,false
5,106,0,0,30,1418,0,0,Mar,Edge,3,New_Visitor,false,false
6,91.88888889,0,0,25,437.2222222,0.028571429,0,Mar,Edge,1,Old_Visitor,true,false
3,18,0,0,14,411.5,0,0,Mar,Edge,8,Old_Visitor,false,false
2,36,0,0,13,142,0,0,Mar,Edge,4,Old_Visitor,false,false
0,0,1,28,13,474.6666667,0,0,Mar,Edge,1,Old_Visitor,false,true
2,17,0,0,20,1415.625,0.012698413,0,Mar,Opera,1,Old_Visitor,false,false
0,0,0,0,1,0,0,0,Mar,Edge,5,Old_Visitor,false,false
7,139.5,0,0,30,1448.752381,0.006060606,0,Mar,Edge,3,New_Visitor,false,false
0,0,0,0,3,96.5,0,0,Mar,Mozilla,1,Old_Visitor,true,false
4,178,2,209,17,2777.666667,0,0,Mar,Edge,7,Old_Visitor,false,false
3,180,0,0,12,1436.5,0,0,Mar,Edge,2,Old_Visitor,true,true
2,107.3333333,0,0,8,224,0,0,Mar,Edge,7,Old_Visitor,true,false
4,52,1,7,46,3087,0.003773585,0,Mar,Edge,3,Old_Visitor,false,true
2,211,1,58,71,3424.583333,0.001315789,0,Mar,Edge,5,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,3,Old_Visitor,false,false
0,0,2,46,9,546,0,0,Mar,DuckDuckGo,1,Old_Visitor,false,false
1,4,0,0,43,1418.5,0,0,Mar,Mozilla,2,Old_Visitor,true,false
1,69,0,0,8,423,0,0,Mar,Brave,1,New_Visitor,false,true
4,183.25,1,21,20,651.4,0,0,Mar,Mozilla,1,Old_Visitor,false,false
2,55,0,0,6,249.5,0,0,Mar,Edge,7,New_Visitor,false,false
0,0,0,0,11,337,0.045454545,0,Mar,Mozilla,9,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,26,1377.769697,0,0,Mar,Edge,7,Old_Visitor,false,true
0,0,1,83,16,223,0,0,Mar,Edge,1,Old_Visitor,false,false
1,3,2,373,6,66.83333333,0,0,Mar,Brave,1,New_Visitor,false,false
1,613.6666667,0,0,4,957,0.161904762,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,2,135,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,36,1166.72619,0,0,Mar,Mozilla,1,Old_Visitor,true,true
2,11.92307692,2,139,80,4099.737392,0.004117063,0,Mar,Edge,1,Old_Visitor,true,true
1,0,0,0,4,31,0,0,Mar,Edge,2,Old_Visitor,true,false
1,8,1,101,12,205.9761905,0.015384615,0,Mar,Brave,3,Old_Visitor,false,false
1,7,7,141,25,1644,0.002150538,0,Mar,Brave,1,Old_Visitor,false,false
2,102,0,0,4,268,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,8,158.5,0,0,Mar,Mozilla,1,Old_Visitor,true,false
1,7,0,0,11,298,0,0,Mar,Edge,3,Old_Visitor,true,false
3,1499.571429,1,186,31,2905.943651,0,0,Mar,DuckDuckGo,7,Old_Visitor,false,false
0,0,0,0,41,419,0.01300813,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,5,279,0,0,Mar,Edge,2,Old_Visitor,false,false
1,0,0,0,43,1286.688889,0.004545455,0,Mar,Edge,1,Old_Visitor,false,false
1,74,0,0,49,1616.083333,0.004,0,Mar,Edge,6,Old_Visitor,false,false
2,1223,4,416,21,2755.67094,0.004545455,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,26,655.7833333,0.003846154,0,Mar,Mozilla,8,Old_Visitor,false,false
4,206.3333333,0,0,20,917.35,0,0,Mar,Edge,1,Old_Visitor,true,true
3,67,0,0,12,353,0,0,Mar,Edge,3,New_Visitor,false,false
0,0,0,0,2,27,0,0,Mar,Mozilla,4,Old_Visitor,false,false
0,0,0,0,2,0,0.2,0,Mar,Mozilla,1,Old_Visitor,false,false
3,242,0,0,12,286,0,0,Mar,Mozilla,1,New_Visitor,true,false
0,0,0,0,6,835.8333333,0.033333333,0,Mar,Mozilla,1,Old_Visitor,false,false
7,217.8333333,1,23.5,18,338.1272727,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,22,0,0,Mar,Edge,1,Old_Visitor,false,false
2,136.6666667,1,9.5,20,1572.571429,0,0,Mar,Edge,3,Old_Visitor,false,false
12,739.2091954,1,16,21,1321.059195,0.009032258,0,Mar,Edge,1,Old_Visitor,false,true
0,0,0,0,2,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,187,0.1,0,Mar,Edge,1,Old_Visitor,false,false
4,33,0,0,19,502.4583333,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,8,Old_Visitor,false,false
3,14,0,0,20,1424.928571,0.01,0,Mar,Edge,1,Old_Visitor,false,false
4,68.5,2,845,82,2448.784448,0.000374532,0,Mar,Mozilla,2,Old_Visitor,false,true
5,91.83333333,0,0,32,1480.666667,0,0,Mar,Mozilla,1,Old_Visitor,true,false
1,31,0,0,6,25.5,0.066666667,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,5,236,0,0,Mar,Mozilla,6,Old_Visitor,false,false
2,58,0,0,50,952.4345238,0,0,Mar,Edge,2,Old_Visitor,true,true
0,0,0,0,5,182,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,24,854.3333333,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,3,39,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,15,1332.833333,0.014285714,0,Mar,Chrome,4,Old_Visitor,true,false
5,89.75,0,0,16,467.9166667,0.011111111,0,Mar,Edge,4,Old_Visitor,true,false
1,9.5,0,0,25,674.25,0,0,Mar,Edge,7,Old_Visitor,false,false
9,165.5,0,0,50,2207.391667,0.001724138,0,Mar,Mozilla,4,Old_Visitor,true,false
0,0,0,0,10,300,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,4,Old_Visitor,false,false
0,0,0,0,6,177.5,0.033333333,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,34,311.5,0,0,Mar,Edge,4,Old_Visitor,false,false
3,57,0,0,15,486.5166667,0,0,Mar,Edge,5,Old_Visitor,false,false
0,0,1,255,15,1418.25,0,0,Mar,Edge,3,Old_Visitor,false,false
1,13,0,0,10,391.85,0.018055556,0,Mar,Edge,4,Old_Visitor,true,false
3,63,0,0,10,142.6666667,0,0,Mar,Edge,7,New_Visitor,true,false
3,134,0,0,53,1659.319697,0,0,Mar,Mozilla,1,Old_Visitor,false,true
0,0,0,0,1,0,0.2,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,59,1560.601163,0.005172414,0,Mar,Mozilla,1,Old_Visitor,false,false
2,34,0,0,65,1451.227362,0.003030303,0,Mar,Edge,1,Old_Visitor,false,false
4,67.07142857,0,0,21,2588.958333,0,0,Mar,Edge,2,New_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,3,80,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,9,New_Visitor,true,false
8,87.5,0,0,31,496.5833333,0.005405405,0,Mar,Edge,7,Old_Visitor,false,true
1,22,0,0,21,678.2738095,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,4,55,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,4,34,0.1,0,Mar,Edge,6,Old_Visitor,false,false
1,17.5,0,0,8,163,0,0,Mar,Edge,1,New_Visitor,true,false
0,0,0,0,7,286.5,0,0,Mar,Opera,3,Old_Visitor,false,false
0,0,0,0,20,1395.258333,0,0,Mar,Mozilla,1,New_Visitor,true,false
1,14,0,0,10,90,0,0,Mar,Edge,2,New_Visitor,false,false
5,69.33333333,1,0,5,142,0,0,Mar,Edge,3,New_Visitor,false,false
2,148,0,0,9,416.6666667,0,0,Mar,Edge,6,New_Visitor,true,false
1,85,4,208.5,12,413.8,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,2,403,0.1,0,Mar,Mozilla0,3,Old_Visitor,false,false
0,0,0,0,6,106,0.1,0,Mar,Edge,1,Old_Visitor,true,false
4,103,1,41,16,515,0,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,26,392,0.007692308,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Brave,3,Old_Visitor,false,false
2,33,0,0,25,1720,0,0,Mar,Chrome,3,Old_Visitor,false,true
1,69.5,0,0,8,226.5,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,10,130.1666667,0.055555556,0,Mar,Edge,1,Old_Visitor,false,false
7,77.5,0,0,14,192.9333333,0,0,Mar,Edge,1,Old_Visitor,false,false
4,171,0,0,20,745.3333333,0.00952381,0,Mar,Edge,1,Old_Visitor,false,false
2,94,0,0,5,97,0,0,Mar,Opera,1,Old_Visitor,false,false
0,0,0,0,4,233,0.05,0,Mar,Brave,2,Old_Visitor,false,false
7,64.14285714,1,0,20,1409.809524,0.008695652,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,12,448.5,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,6,73.75,0.033333333,0,Mar,Edge,3,Old_Visitor,false,false
4,143,1,20.5,10,386.15,0,0,Mar,Mozilla,7,Old_Visitor,false,true
1,26,0,0,16,638.8333333,0,0,Mar,Brave,2,New_Visitor,false,false
3,221,0,0,17,489.5833333,0,0,Mar,Mozilla,1,New_Visitor,true,false
1,10,0,0,23,660.8166667,0,0,Mar,Brave,1,Old_Visitor,true,false
4,118,3,67,44,1489.144444,0.004081633,0,Mar,Edge,6,Old_Visitor,true,false
1,0,0,0,20,2270.833333,0,0,Mar,Edge,3,Old_Visitor,false,true
1,38,0,0,12,121,0.028571429,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,15,296,0,0,Mar,Chrome,2,Old_Visitor,false,false
3,124,0,0,0,0,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,12,481.8333333,0,0,Mar,Mozilla,1,New_Visitor,false,true
2,117,0,0,13,309.9333333,0,0,Mar,Edge,2,New_Visitor,false,false
0,0,0,0,7,55,0.057142857,0,Mar,Edge,1,Old_Visitor,false,false
2,75,0,0,14,851,0,0,Mar,Mozilla,1,New_Visitor,true,true
0,0,0,0,1,0,0.2,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,3,55,0.066666667,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,7,88.33333333,0,0,Mar,Edge,1,Old_Visitor,false,false
2,94,0,0,25,893.1,0,0,Mar,Brave,4,Old_Visitor,false,false
3,219,0,0,12,526.3333333,0.022222222,0,Mar,Mozilla,3,Old_Visitor,false,false
2,45,0,0,26,535.3459596,0.007407407,0,Mar,Brave,3,Old_Visitor,false,false
3,60.83333333,0,0,18,884.6333333,0.021052632,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,2,24,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,3,100,22,2175.993651,0.01,0,Mar,Edge,3,Old_Visitor,false,false
2,14,0,0,8,57,0,0,Mar,Edge,4,New_Visitor,false,false
0,0,0,0,28,1028.116667,0,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,4,93,0,0,Mar,Edge,9,Old_Visitor,false,false
8,182.6480519,6,291.5,35,1373.464719,0.001550388,0,Mar,Edge,6,Old_Visitor,false,false
8,154.2916667,0,0,34,991.3678571,0.005263158,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,1,1,0,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,7,147.25,0.028571429,0,Mar,Mozilla,6,Old_Visitor,false,false
0,0,0,0,2,0,0.2,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,9,1225.5,0.022222222,0,Mar,Edge,9,Old_Visitor,false,false
0,0,0,0,3,183,0,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,10,250.8,0,0,Mar,Edge,4,Old_Visitor,false,false
2,17,1,105,9,148.25,0.02,0,Mar,Edge,1,Old_Visitor,false,false
2,32,1,70,16,504.0833333,0.005714286,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,43,1650.416667,0,0,Mar,Edge,7,Old_Visitor,true,false
0,0,1,0,28,2743.216667,0.020689655,0,Mar,Chrome,2,Old_Visitor,false,false
5,108.2,0,0,37,1288.533333,0.005263158,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,15,447.5,0.03,0,Mar,Edge,4,Old_Visitor,true,false
10,1559.75,1,7,41,1663.761905,0.004347826,0,Mar,Mozilla,1,Old_Visitor,false,true
5,249.1666667,0,0,22,1165.583333,0,0,Mar,Edge,8,New_Visitor,false,false
2,37,0,0,3,17,0,0,Mar,Edge,1,New_Visitor,true,false
1,0,1,60.5,46,1038.916667,0.021276596,0,Mar,Edge,6,Old_Visitor,false,true
0,0,0,0,12,249.5,0.005555556,0,Mar,7,7,Old_Visitor,false,false
5,65,2,34,17,1302.5,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,10,172.5,0.01,0,Mar,Edge,3,Old_Visitor,false,false
6,143.1666667,0,0,50,925.947619,0,0,Mar,Edge,1,Old_Visitor,false,true
4,66.33333333,2,58.16666667,38,1524.702381,0,0,Mar,Edge,3,New_Visitor,true,false
4,14,0,0,13,288,0.0125,0,Mar,Mozilla,4,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,true,false
0,0,2,31,3,47,0.04,0,Mar,Mozilla,6,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,4,63,0,0,Mar,Mozilla,2,Old_Visitor,false,false
0,0,0,0,13,1476.3,0.007692308,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,9,685,0,0,Mar,Edge,7,Old_Visitor,false,false
5,102.5333333,0,0,74,2396.690316,0.002699055,0,Mar,Chrome,6,Old_Visitor,false,false
0,0,0,0,7,451.8333333,0.028571429,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,25,1512.52381,0,0,Mar,Edge,3,Old_Visitor,false,false
1,85,0,0,14,306.5,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,5,62,0.12,0,Mar,Edge,3,Old_Visitor,false,false
6,197.8,0,0,48,3332.293511,0,0,Mar,Mozilla,1,Old_Visitor,false,false
1,63,1,0,22,2815.416667,0,0,Mar,Edge,3,Old_Visitor,false,false
3,31.5,0,0,13,956.5,0,0,Mar,Edge,1,Old_Visitor,false,false
7,81.25,0,0,37,1500.422543,0.014634146,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,20,2271,0,0,Mar,Edge,1,Old_Visitor,false,false
2,120,0,0,8,588.1666667,0,0,Mar,Mozilla,1,Old_Visitor,false,false
4,149.25,0,0,27,1212.809524,0,0,Mar,Edge,7,Old_Visitor,false,true
5,172.2,0,0,23,792.7222222,0,0,Mar,Edge,1,New_Visitor,false,true
5,523.9166667,2,21,25,439.5238095,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,2,5,0,0,Mar,Edge,1,Old_Visitor,false,false
1,19,0,0,22,525.2666667,0,0,Mar,Edge,7,Old_Visitor,false,false
11,377.8333333,0,0,40,1337.842794,0.008695652,0,Mar,Edge,3,Old_Visitor,true,false
4,129.4166667,3,62,43,1770.625,0.004255319,0,Mar,Chrome,6,Old_Visitor,false,false
9,298.6666667,0,0,27,1084.5,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,7,Old_Visitor,true,false
0,0,0,0,93,4261.842857,0.002930403,0,Mar,Opera,8,Old_Visitor,false,false
3,59,0,0,29,527.2083333,0,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,4,0,0.2,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,7,110,0.057142857,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,15,1733.666667,0,0,Mar,Edge,7,Old_Visitor,false,false
1,5,0,0,12,306,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,2,62,0,0,Mar,Mozilla,2,Old_Visitor,false,false
0,0,0,0,2,5,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,14,198.5221501,0.001230769,0,Mar,Mozilla,9,Old_Visitor,false,false
0,0,0,0,17,504,0,0,Mar,Edge,3,Old_Visitor,false,false
24,876.2333333,5,625.5,34,1588.666667,0,0,Mar,Edge,5,Old_Visitor,false,false
1,95.5,0,0,7,381.5,0,0,Mar,Mozilla,3,Old_Visitor,true,false
6,129.75,0,0,42,1173.07,0,0,Mar,Edge,3,New_Visitor,true,true
6,408.2,0,0,33,878.6238095,0,0,Mar,Edge,1,Old_Visitor,false,true
0,0,1,0,35,1928,0.008333333,0,Mar,Chrome,8,Old_Visitor,true,false
0,0,0,0,5,83,0.04,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,1,Old_Visitor,true,false
2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,0,Mar,Chrome,2,Old_Visitor,false,true
4,52.33333333,1,239,14,337.5,0,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
10,382.8333333,4,319.3,72,4163.797619,0.000297619,0,Mar,Edge,6,Old_Visitor,false,true
0,0,1,65,15,1728.321429,0.014285714,0,Mar,Mozilla,6,Old_Visitor,false,false
0,0,0,0,6,255,0,0,Mar,Edge,8,Old_Visitor,true,false
0,0,0,0,13,449.6,0,0,Mar,Edge,1,Old_Visitor,false,false
1,27.5,0,0,11,243.6666667,0,0,Mar,Edge,1,Old_Visitor,false,false
6,475,0,0,33,2760.716667,0.038596491,0,Mar,Edge,1,Old_Visitor,false,false
2,6,0,0,42,1503.25,0.001550388,0,Mar,Edge,6,Old_Visitor,false,false
2,210,0,0,10,591.1666667,0.02,0,Mar,Edge,1,Old_Visitor,false,false
2,31.5,0,0,12,402.5,0,0,Mar,Edge,7,Old_Visitor,false,false
5,46,1,17,33,1540.583333,0,0,Mar,Edge,2,Old_Visitor,true,false
9,546,0,0,28,1561.083333,0.01,0,Mar,Edge,7,Old_Visitor,false,true
1,47.5,0,0,15,1330.3,0,0,Mar,Brave,2,Old_Visitor,false,false
0,0,0,0,2,42,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,5,360.75,0,0,Mar,Brave,3,Old_Visitor,false,false
3,48.33333333,0,0,15,245.5,0.014285714,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,4,7,0,0,Mar,Edge,1,Old_Visitor,false,false
3,28.5,0,0,15,608.4166667,0,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,18,708.25,0,0,Mar,Mozilla,1,Old_Visitor,false,false
1,30,0,0,7,157.5,0,0,Mar,Edge,3,New_Visitor,false,false
2,16,0,0,33,1123.242857,0.006060606,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,19,926.6333333,0.011111111,0,Mar,Edge,2,Old_Visitor,true,false
0,0,0,0,39,2808.666667,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,26,1685.266667,0.007692308,0,Mar,Edge,6,Old_Visitor,true,false
1,10,1,0,69,2124.726768,0.002898551,0,Mar,Edge,2,Old_Visitor,false,false
3,79,0,0,38,1272.916667,0.004878049,0,Mar,Brave,2,Old_Visitor,false,false
2,18,0,0,30,474.5,0,0,Mar,Mozilla,3,Old_Visitor,true,false
7,250.3333333,0,0,7,180.3333333,0,0,Mar,Edge,1,New_Visitor,true,false
2,77,0,0,43,1607.297619,0.002272727,0,Mar,Edge,1,Old_Visitor,false,false
2,12,0,0,8,60,0,0,Mar,Edge,3,New_Visitor,true,false
6,77.33333333,1,52.33333333,6,126.6666667,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,7,865.2777778,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,49,2612.357143,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,22,850.2083333,0,0,Mar,Mozilla,1,Old_Visitor,false,false
4,63.33333333,0,0,13,556.6666667,0,0,Mar,Mozilla,1,Old_Visitor,false,true
0,0,0,0,9,186.7,0,0,Mar,Edge,1,Old_Visitor,true,false
7,108.6666667,6,853.75,194,6737.271825,0.000123762,0,Mar,Chrome,1,Old_Visitor,true,false
0,0,0,0,24,1762.25,0.008333333,0,Mar,Edge,2,Old_Visitor,false,false
7,230.1666667,3,222,140,8961.407671,0.00137931,0,Mar,Chrome,2,Old_Visitor,true,false
1,3,0,0,14,128,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,8,213.5,0,0,Mar,Chrome,1,Old_Visitor,true,false
0,0,0,0,21,849.8833333,0.012698413,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,2,Old_Visitor,false,false
2,15,0,0,13,77,0.014285714,0,Mar,Edge,9,Old_Visitor,false,false
0,0,0,0,2,73,0.05,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,8,316,0,0,Mar,Mozilla,1,New_Visitor,true,false
1,18,4,123.5,24,4114.083333,0,0,Mar,Mozilla,1,New_Visitor,false,true
1,5.5,1,12,54,1470.966667,0.009090909,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,7,451,0,0,Mar,Edge,4,New_Visitor,false,true
0,0,0,0,3,48,0,0,Mar,Edge,5,Old_Visitor,true,false
0,0,0,0,3,189,0,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,27,780.1666667,0,0,Mar,Brave,3,Old_Visitor,false,false
3,79.75,0,0,3,73.5,0.04,0,Mar,Edge,1,Old_Visitor,false,false
2,60,0,0,20,717.6166667,0,0,Mar,Chrome,9,Old_Visitor,false,true
11,2047.234848,9,1146.666667,45,3641.213151,0.002636535,0,Mar,Edge,1,Old_Visitor,false,true
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
3,14.5,0,0,25,1040.75,0,0,Mar,Mozilla,1,Old_Visitor,true,false
1,11.42857143,0,0,13,833.2333333,0,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,7,Old_Visitor,false,false
3,32,0,0,20,453.625,0,0,Mar,Edge,1,New_Visitor,true,false
0,0,0,0,5,51.25,0,0,Mar,Edge,1,Old_Visitor,false,false
11,348.6547619,1,11,64,1229.289286,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,28,1202,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,4,538,0,0,Mar,Mozilla,4,Old_Visitor,true,false
7,187.8333333,0,0,36,1775.516667,0,0,Mar,Mozilla,1,Old_Visitor,false,true
1,9,0,0,7,638,0.0375,0,Mar,Mozilla,1,Old_Visitor,false,false
5,184.3333333,1,108,10,558.8,0,0,Mar,Edge,7,New_Visitor,false,false
0,0,0,0,3,190,0.033333333,0,Mar,Edge,4,Old_Visitor,false,false
2,66,1,0,10,302,0.042857143,0,Mar,DuckDuckGo,3,Old_Visitor,false,true
0,0,0,0,5,164,0.04,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,5,218,0,0,Mar,Edge,1,Old_Visitor,false,false
2,124,0,0,13,495,0,0,Mar,Brave,5,Old_Visitor,false,false
0,0,0,0,2,30,0,0,Mar,Edge,4,Old_Visitor,false,false
2,69,2,92,37,796.9571429,0,0,Mar,Edge,7,Old_Visitor,false,true
1,41,0,0,9,314.9,0,0,Mar,Mozilla,6,New_Visitor,true,false
2,14,0,0,49,789.9583333,0.004166667,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,19,422.8333333,0.010526316,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,7,362,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,18,628.8333333,0,0,Mar,Mozilla,2,Old_Visitor,true,false
1,24,1,239,11,839.5,0.016666667,0,Mar,Mozilla,4,Old_Visitor,false,false
0,0,0,0,31,5764.366667,0.032258065,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,3,161,0,0,Mar,Edge,1,Old_Visitor,false,false
1,6,0,0,20,739.8333333,0.019047619,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,5,66,0,0,Mar,Edge,3,Old_Visitor,false,false
1,412,0,0,54,2377,0,0,Mar,Edge,9,Old_Visitor,false,false
0,0,0,0,2,22,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,9,381,0,0,Mar,Edge,6,New_Visitor,false,false
14,1130.502941,6,261.6333333,26,2559.898333,0.015789474,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,23,553.15,0.034782609,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,37,651,0.005405405,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,7,Old_Visitor,false,false
0,0,3,65,15,1957.616667,0,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,2,0,0.2,0,Mar,Edge,6,Old_Visitor,false,false
5,132.4666667,0,0,59,1660.222222,0,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,8,170,0.075,0,Mar,Mozilla,7,Old_Visitor,true,false
0,0,0,0,4,47,0.1,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,7,165,0.042857143,0,Mar,Edge,2,Old_Visitor,false,false
1,4,0,0,0,0,0,0,Mar,Mozilla,8,Old_Visitor,false,false
0,0,0,0,14,406.8666667,0,0,Mar,Brave,1,Old_Visitor,false,false
4,82,0,0,23,570.5166667,0.007407407,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,37,1138.5,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,63,2777.616667,0,0,Mar,Edge,3,Old_Visitor,false,false
5,73.5,0,0,26,463.7583333,0,0,Mar,Edge,3,New_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Opera,1,Old_Visitor,true,false
4,25.5,0,0,28,775.5,0.006451613,0,Mar,Edge,4,Old_Visitor,false,false
2,236,0,0,18,490.0666667,0,0,Mar,Mozilla,4,Old_Visitor,false,false
0,0,0,0,14,266.0166667,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,5,1306,0.06,0,Mar,Edge,5,Old_Visitor,false,false
4,158.3333333,1,9,9,634.2,0.005555556,0,Mar,Edge,1,Old_Visitor,true,false
